CRUISE,STATION_NAME,HAUL_NAME,FOCI_GRID,DATE,TIME,LAT,LON,DEPTH_BOTTOM,DEPTH,PRESSURE,TEMPERATURE1,SALINITY1,CONDUCTIVITY1,SIGMA_T,INSTRUMENT,DIRECTORY,CONDUCTIVITY2,FLOUROMETER,OXYGEN1,OXYGEN2,PAR,PH,POTENTIAL_DENSITY,SALINITY2,TEMPERATURE2,TRANS,COMMENTS_SEACAT_CTD,GEAR_NAME,NET
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,21,22,5.4512,31.7422,31.017012,25.0432,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,20,21,5.4702,31.7414,31.031736,25.0404,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,19,20,5.5204,31.7441,31.075672,25.0369,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,18,19,5.5643,31.7479,31.115442,25.0349,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,17,18,5.5897,31.7524,31.140213,25.0355,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,16,17,5.6947,31.7578,31.232502,25.0276,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,15,16,5.6374,31.7451,31.172775,25.0242,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,14,15,5.5957,31.7305,31.1245,25.0174,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,13,14,5.6144,31.7268,31.13648,25.0124,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,12,13,5.6914,31.7283,31.201733,25.0046,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,11,12,5.7464,31.7305,31.24938,25,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,10,11,5.8476,31.7282,31.331776,24.9863,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,9,10,5.9884,31.7094,31.432537,24.9546,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,8,9,6.0958,31.6712,31.48802,24.9116,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,7,8,6.1666,31.6351,31.514475,24.8745,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,6,7,6.2085,31.6138,31.530001,24.8526,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,5,6,6.206,31.5872,31.503521,24.8319,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,4,5,6.1812,31.5636,31.461086,24.8164,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,3,4,6.171,31.5542,31.443598,24.8102,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,2,3,6.1697,31.552,31.440071,24.8085,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,1,2,6.1766,31.5504,31.44408,24.8065,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,1,2,GR135,2015-05-15,23:23:00,55.4135,-159.848666666667,104,0,1,6.2449,31.5315,31.483732,24.7832,Fcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON001.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,102,103,5.4557,32.0797,31.353743,25.3097,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,101,102,5.4526,32.0767,31.348036,25.3076,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,100,101,5.4504,32.0745,31.343742,25.3062,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,99,100,5.4449,32.0706,31.33535,25.3038,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,98,99,5.4362,32.0658,31.323229,25.3009,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,97,98,5.43,32.062,31.314287,25.2986,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,96,97,5.4193,32.0541,31.297844,25.2936,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,95,96,5.4168,32.0524,31.293802,25.2925,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,94,95,5.4028,32.041,31.271635,25.2852,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,93,94,5.3878,32.0321,31.250603,25.2798,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,92,93,5.3856,32.031,31.247391,25.2792,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,91,92,5.3769,32.0257,31.235014,25.276,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,90,91,5.3695,32.0213,31.224483,25.2733,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,89,90,5.3614,32.0176,31.213943,25.2713,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,88,89,5.3538,32.0138,31.203854,25.2692,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,87,88,5.3448,32.0086,31.191187,25.2661,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,86,87,5.3338,32.0026,31.176271,25.2625,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,85,86,5.3209,31.9968,31.159863,25.2594,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,84,85,5.3202,31.9942,31.156551,25.2574,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,83,84,5.3183,31.992,31.152578,25.2559,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,82,83,5.315,31.9893,31.146996,25.2541,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,81,82,5.31,31.9841,31.13784,25.2506,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,80,81,5.3065,31.9812,31.131895,25.2487,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,79,80,5.3021,31.9787,31.125551,25.2472,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,78,79,5.2993,31.9775,31.121704,25.2466,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,77,78,5.2983,31.9772,31.120237,25.2465,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,76,77,5.2956,31.9763,31.116652,25.246,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,75,76,5.2909,31.971,31.107641,25.2424,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,74,75,5.2857,31.9665,31.098867,25.2394,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,73,74,5.2851,31.9664,31.097847,25.2394,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,72,73,5.2847,31.9662,31.09692,25.2393,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,71,72,5.2843,31.9662,31.096142,25.2393,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,70,71,5.2822,31.9644,31.09236,25.2381,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,69,70,5.276,31.961,31.083738,25.2361,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,68,69,5.2749,31.9599,31.081459,25.2354,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,67,68,5.2717,31.9569,31.075779,25.2334,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,66,67,5.2695,31.9554,31.072075,25.2324,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,65,66,5.268,31.9541,31.0693,25.2316,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,64,65,5.2667,31.9531,31.066912,25.2309,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,63,64,5.2646,31.9512,31.062996,25.2296,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,62,63,5.2629,31.9496,31.059774,25.2286,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,61,62,5.2598,31.9456,31.053226,25.2258,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,60,61,5.2598,31.9439,31.051289,25.2244,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,59,60,5.2597,31.9423,31.04936,25.2232,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,58,59,5.2601,31.9409,31.048088,25.222,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,57,58,5.2602,31.9389,31.045973,25.2204,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,56,57,5.258,31.9361,31.041178,25.2184,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,55,56,5.2587,31.9334,31.038973,25.2162,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,54,55,5.2607,31.9314,31.038507,25.2144,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,53,54,5.2636,31.9297,31.039034,25.2128,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,52,53,5.2535,31.9242,31.025211,25.2095,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,51,52,5.2532,31.9203,31.02116,25.2065,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,50,51,5.254,31.9163,31.017851,25.2032,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,49,50,5.2983,31.9192,31.057098,25.2005,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,48,49,5.3314,31.9216,31.086559,25.1987,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,47,48,5.4134,31.9277,31.160332,25.1943,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,46,47,5.4192,31.9226,31.160275,25.1896,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,45,46,5.4601,31.9235,31.195017,25.1857,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,44,45,5.4859,31.9235,31.21623,25.1827,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,10,1,NA,2015-05-16,12:27:00,54.9638333333333,-158.497333333333,177,43,44,5.4811,31.9188,31.207609,25.1796,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON010.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
